task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
74	08/896b14	88098	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr10_39590436-39593013)	CACHED	0	2025-12-07 11:49:03.660	874ms	90ms	61.0%	1.7 MB	4.6 MB	137.1 KB	3.7 KB
76	d9/1d70d8	88057	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr20_36314720-64334167)	CACHED	0	2025-12-07 11:49:03.609	848ms	76ms	66.3%	1.7 MB	4.6 MB	138.5 KB	4.3 KB
72	15/a846e0	88103	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr15_20729747-21193490)	CACHED	0	2025-12-07 11:49:03.676	810ms	118ms	43.7%	1.7 MB	4.6 MB	137.3 KB	3.8 KB
69	7e/c1db5c	88034	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr2_238904048-242183529)	CACHED	0	2025-12-07 11:49:03.579	806ms	68ms	62.6%	1.8 MB	4.6 MB	137 KB	3.9 KB
78	33/fefaff	87907	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr5_139453660-155760324)	CACHED	0	2025-12-07 11:49:03.516	983ms	83ms	47.8%	1.7 MB	4.6 MB	136.9 KB	3.7 KB
83	24/138a69	88045	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chrX_37285838-49348394)	CACHED	0	2025-12-07 11:49:03.595	874ms	120ms	50.4%	1.7 MB	4.6 MB	137.1 KB	3.7 KB
85	44/af4a32	90301	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr11_51078349-54425074)	CACHED	0	2025-12-07 11:49:04.398	404ms	47ms	126.7%	1.8 MB	4.6 MB	137 KB	3.7 KB
86	aa/dbc07d	90344	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr13_86252980-111703855)	CACHED	0	2025-12-07 11:49:04.414	399ms	67ms	95.5%	1.7 MB	4.6 MB	137.2 KB	3.8 KB
81	6b/cf57bd	87984	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr1_122026460-124977944)	CACHED	0	2025-12-07 11:49:03.545	899ms	114ms	52.9%	1.8 MB	4.6 MB	137 KB	3.7 KB
84	e6/150147	89404	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr1_10001-207666)	CACHED	0	2025-12-07 11:49:04.242	461ms	62ms	100.8%	1.7 MB	4.6 MB	136.9 KB	3.5 KB
80	be/c25315	87930	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr17_60001-448188)	CACHED	0	2025-12-07 11:49:03.525	917ms	98ms	64.3%	1.8 MB	4.6 MB	137.5 KB	3.8 KB
87	ed/56385d	88095	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr9_41229379-41237752)	CACHED	0	2025-12-07 11:49:03.647	805ms	127ms	51.4%	1.7 MB	4.6 MB	137.9 KB	4 KB
88	a5/ec8ded	90396	NFCORE_SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chrY_9055175-9057608)	CACHED	0	2025-12-07 11:49:04.439	358ms	48ms	105.7%	1.8 MB	4.6 MB	138 KB	3.8 KB
41	07/3b2d7e	216346	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM (S7)	COMPLETED	0	2025-12-07 13:44:38.150	12.8s	11.7s	147.2%	5.3 GB	12.2 GB	5.2 GB	3.6 MB
39	47/978c68	217465	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM (S7)	COMPLETED	0	2025-12-07 13:44:50.980	14.1s	13.4s	128.9%	5.3 GB	5.9 GB	5.2 GB	3.6 MB
37	47/899a43	218496	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM (S7)	COMPLETED	0	2025-12-07 13:45:05.111	7.7s	7.1s	134.7%	5.2 GB	6.7 GB	5.2 GB	3.6 MB
34	0d/2921fd	219196	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM (S7)	COMPLETED	0	2025-12-07 13:45:12.790	6.9s	6.3s	169.7%	5.3 GB	12.2 GB	5.2 GB	3.6 MB
20	65/725fd1	219829	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM (S7)	COMPLETED	0	2025-12-07 13:45:19.659	6.6s	6.1s	182.9%	5.3 GB	12.2 GB	5.2 GB	3.9 MB
24	60/d5d86a	220456	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM (S7)	COMPLETED	0	2025-12-07 13:45:26.285	6.3s	5.8s	160.3%	5.3 GB	5.9 GB	5.2 GB	3.6 MB
43	17/394587	221181	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM (S7)	COMPLETED	0	2025-12-07 13:45:32.574	6.3s	5.7s	142.4%	5.3 GB	6 GB	5.2 GB	3.6 MB
27	75/e032dc	221905	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM (S7)	COMPLETED	0	2025-12-07 13:45:38.848	5.9s	5.4s	137.4%	5.3 GB	12.2 GB	5.2 GB	3.6 MB
49	36/15daf3	222451	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM (S7)	COMPLETED	0	2025-12-07 13:45:44.737	6s	5.5s	138.0%	5.3 GB	12.2 GB	5.2 GB	3.6 MB
59	84/edb032	223000	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM (S7)	COMPLETED	0	2025-12-07 13:45:50.717	5.9s	5.5s	147.6%	5.3 GB	12.2 GB	5.2 GB	3.6 MB
58	d3/785be7	223546	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM (S7)	COMPLETED	0	2025-12-07 13:45:56.634	5.9s	5.5s	146.1%	5.3 GB	12.2 GB	5.2 GB	3.6 MB
55	ce/827621	224098	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:FASTQ_ALIGN:BWAMEM1_MEM (S7)	COMPLETED	0	2025-12-07 13:46:02.554	5.9s	5.5s	144.2%	5.3 GB	5.9 GB	5.2 GB	3.6 MB
89	9c/baf859	224661	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES (S7)	COMPLETED	0	2025-12-07 13:46:10.541	49.2s	47.9s	143.1%	7.6 GB	29.2 GB	6 GB	9.9 MB
90	1d/1609dd	226339	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:SAMTOOLS_STATS (S7)	COMPLETED	0	2025-12-07 13:47:05.786	20.9s	20s	102.1%	356.1 MB	430.3 MB	5.9 GB	293.8 KB
91	3a/8ec579	226405	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:MOSDEPTH (S7)	COMPLETED	0	2025-12-07 13:47:06.265	54.1s	54s	100.3%	2 GB	2.1 GB	4.1 GB	31.9 MB
102	ca/55d204	228253	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:07.376	17.7s	16.6s	148.0%	641.1 MB	10.9 GB	445.8 MB	702.8 KB
106	56/936306	228338	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:07.873	17.8s	17.2s	148.0%	899.5 MB	7.6 GB	348.8 MB	731.1 KB
94	88/db232e	228431	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:07.949	18s	17.5s	155.0%	905.6 MB	7.6 GB	301.9 MB	801.9 KB
105	3c/878487	228362	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:07.913	18.5s	18s	173.9%	721.2 MB	7.6 GB	332.8 MB	1.1 MB
93	d7/93be6c	228383	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:07.928	19.8s	19.3s	169.3%	875.4 MB	11.8 GB	353 MB	1.1 MB
104	67/b7a26b	228468	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:07.965	19.8s	19.2s	169.4%	1011.4 MB	7.5 GB	603.9 MB	919.6 KB
100	84/99f4bd	228348	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:07.899	20s	19.5s	172.3%	957.2 MB	11.9 GB	397.2 MB	1 MB
108	20/ee3169	235378	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:25.070	14s	13.4s	186.8%	708.8 MB	11.7 GB	477.7 MB	716.8 KB
99	2c/5cf38e	235720	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:25.991	15.9s	15.4s	205.0%	999.9 MB	11.8 GB	376.1 MB	1016.3 KB
101	75/a04fcd	235987	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:26.447	16s	15.5s	189.1%	861.3 MB	11.8 GB	484.9 MB	983.5 KB
96	80/0e7abc	235572	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:25.649	17.2s	16.7s	216.1%	990 MB	11 GB	362.6 MB	1.1 MB
95	a7/b36bd4	237219	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:27.770	15.7s	15s	193.9%	973.7 MB	11.8 GB	299.8 MB	968 KB
107	5b/3301f0	237120	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:27.701	16.9s	16.5s	204.9%	1 GB	11.7 GB	643.3 MB	1.2 MB
98	ac/73fc63	237331	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:27.907	17.3s	16.8s	196.5%	1.1 GB	11 GB	408 MB	981.2 KB
97	c5/312875	242316	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:39.065	13s	12.2s	187.2%	498.2 MB	11.7 GB	297.9 MB	717.1 KB
113	b4/0efa5c	245461	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:43.466	12.2s	11.5s	183.1%	494.7 MB	11.9 GB	105.7 MB	702.8 KB
103	6d/c05d7f	244042	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:41.876	14.7s	14.1s	224.0%	868.8 MB	11.9 GB	452.7 MB	955 KB
111	7a/c7058d	244498	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:42.474	14.3s	13.4s	190.0%	646.4 MB	11.9 GB	516.8 MB	727.9 KB
109	ff/cc2bb9	244876	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:42.835	14.9s	14.2s	199.0%	1 GB	11.8 GB	352 MB	934.2 KB
112	1d/e01d21	864	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:45.227	14.8s	14.2s	238.9%	1.1 GB	11.9 GB	373.2 MB	1 MB
110	71/5c6b14	580	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (S7)	COMPLETED	0	2025-12-07 13:48:44.709	16.1s	15.5s	217.4%	1.1 GB	11.7 GB	374 MB	1.2 MB
114	72/a4fc8b	8182	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (S7)	COMPLETED	0	2025-12-07 13:49:00.905	10.2s	9.6s	298.5%	610.7 MB	11.9 GB	104.1 MB	1.6 MB
117	f7/248a40	9389	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:24.205	14.8s	14.1s	199.1%	954.3 MB	11.7 GB	465.5 MB	1 MB
116	2f/14747f	9480	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:24.687	14.4s	13.9s	193.6%	769.6 MB	11.9 GB	481.3 MB	924.3 KB
121	48/fe4423	9542	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:24.739	15.2s	14.7s	209.4%	1 GB	11.8 GB	617.6 MB	1 MB
123	1b/448677	9518	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:24.730	15.5s	15s	192.7%	991.3 MB	11.8 GB	773.4 MB	981.3 KB
120	47/716649	9497	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:24.711	15.5s	15s	204.2%	1.1 GB	11.7 GB	685.8 MB	1.1 MB
129	bd/d812d9	9571	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:24.747	15.5s	15s	219.5%	909.3 MB	11.8 GB	821.3 MB	1.2 MB
122	ed/7469c6	9502	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:24.721	15.8s	15.4s	197.3%	1.2 GB	11.7 GB	645.7 MB	1 MB
124	1b/19568b	17359	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:39.047	13.4s	12.6s	192.1%	855.4 MB	11.7 GB	613.5 MB	882.8 KB
119	f0/695836	18350	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:40.257	12.8s	12.3s	203.1%	533.2 MB	11.8 GB	469.6 MB	924.2 KB
130	93/a73a90	18392	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:40.285	12.8s	12.4s	206.0%	689.6 MB	11.7 GB	617.2 MB	898.7 KB
126	cc/261348	17348	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:39.033	14.3s	13.8s	204.6%	1 GB	11.7 GB	910.3 MB	953.3 KB
127	8d/721608	18295	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:40.217	14.1s	13.8s	214.4%	745.5 MB	11.9 GB	471.4 MB	1.2 MB
128	d7/71a133	18736	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:40.551	14s	13.6s	192.0%	967.6 MB	11.7 GB	578.9 MB	935.9 KB
125	72/ef893a	17999	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:39.941	14.8s	14.2s	221.2%	1.1 GB	11.7 GB	778 MB	1.1 MB
133	50/fd350b	26042	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:53.356	14.2s	13.7s	194.6%	1 GB	11.9 GB	711.1 MB	933.7 KB
135	1e/142467	27234	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:54.752	12.8s	11.9s	174.1%	413.2 MB	11.8 GB	98.5 MB	824.9 KB
131	e9/66b23c	25395	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:53.067	14.9s	14.3s	196.6%	1.1 GB	11.9 GB	578.7 MB	999.4 KB
115	4e/506b0a	25159	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:52.457	15.8s	15.3s	193.2%	1 GB	11.8 GB	565.8 MB	1.2 MB
118	db/0bca64	25360	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:53.018	15.5s	15.1s	209.8%	1.2 GB	11.7 GB	576.7 MB	1.6 MB
134	62/57550b	26612	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:54.349	15.1s	14.8s	206.2%	1.1 GB	11.9 GB	623.9 MB	1.1 MB
132	ab/c43693	26951	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:GATK4_APPLYBQSR (S7)	COMPLETED	0	2025-12-07 13:49:54.543	15.7s	15.2s	213.7%	1005.6 MB	11.7 GB	616.4 MB	1.4 MB
136	79/ce902d	34639	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (S7)	COMPLETED	0	2025-12-07 13:50:11.769	20.7s	20s	114.3%	1.1 GB	1.2 GB	7 GB	3.3 MB
137	72/4ce1f3	35448	NFCORE_SAREK:SAREK:FASTQ_PREPROCESS_GATK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (S7)	COMPLETED	0	2025-12-07 13:50:32.499	611ms	1s	104.7%	2.5 MB	10.2 MB	3.4 MB	5.4 KB
139	29/e24721	35634	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (S7)	COMPLETED	0	2025-12-07 13:50:39.320	19s	19s	102.9%	357.5 MB	432.3 MB	5.9 GB	279.6 KB
140	e5/567910	35774	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (S7)	COMPLETED	0	2025-12-07 13:50:39.791	54.8s	54s	100.3%	2.9 GB	3 GB	3.9 GB	31.9 MB
151	ec/5cd5ba	37354	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:50:58.372	39.8s	39.4s	156.9%	1.3 GB	14.2 GB	443.5 MB	1.1 MB
152	ab/787da3	37012	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:50:56.080	46.8s	46.3s	168.8%	1.6 GB	14.2 GB	448.4 MB	1.1 MB
148	61/299590	40910	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:51:42.919	41.5s	41.1s	182.7%	2.2 GB	14.2 GB	372.8 MB	1.1 MB
143	e6/3b1121	40340	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:51:38.210	58.6s	58.1s	143.6%	1.9 GB	14.2 GB	299.9 MB	1.1 MB
154	06/e561cd	43425	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:52:24.410	46.4s	45.8s	186.0%	1.7 GB	14.2 GB	351.8 MB	1.1 MB
156	c8/99ee63	44823	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:52:36.836	46.7s	46.1s	180.0%	1.7 GB	14.2 GB	393.3 MB	1.1 MB
153	d5/a20640	46707	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:53:10.775	37s	36.6s	181.6%	2.2 GB	14.2 GB	600 MB	1.1 MB
147	57/484148	47906	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:53:23.524	45.4s	44.9s	175.0%	1.6 GB	14.2 GB	404.7 MB	1.1 MB
